TimeOn,TimeOff,StationNr,Alarmcode
2024-04-26 18:16:15,,2304517,20
2024-04-26 18:15:56,,2304518,20
2024-04-26 18:16:12,,2304518,25
2024-04-26 18:16:09,,2304514,20
2024-04-26 18:16:18,,2304512,20
2024-04-26 18:16:48,,2304512,25
2024-04-26 18:16:40,,2304517,25
2024-04-26 18:16:35,,2304514,25
2024-04-26 18:17:13,,2304518,20
2024-04-26 18:17:29,,2304518,25
2024-04-26 18:17:44,,2304512,20
2024-04-26 18:18:02,,2304512,25
2024-04-26 18:18:51,,2304512,20
2024-04-26 18:19:10,,2304512,25
2024-04-26 18:20:04,,2304512,20
2024-04-26 18:20:24,,2304512,25
2024-04-26 18:21:09,,2304512,20
2024-04-26 18:21:30,,2304512,25
2024-04-26 18:22:16,,2304512,20
2024-04-26 18:22:40,,2304512,25
2024-04-26 18:23:29,,2304512,20
2024-04-26 18:23:52,,2304512,25
2024-04-26 18:24:36,,2304512,20
2024-04-26 18:24:58,,2304512,25
2024-04-26 18:25:42,,2304512,20
2024-04-26 18:29:23,,2304512,25
2024-04-26 18:30:02,,2304512,20
2024-04-26 18:31:02,,2304512,25
2024-04-26 18:31:43,,2304512,20
2024-04-26 18:32:08,,2304512,25
2024-04-26 18:32:53,,2304512,20
2024-04-26 18:33:15,,2304512,25
2024-04-26 18:34:00,,2304512,20
2024-04-26 18:34:21,,2304512,25
2024-04-26 18:35:09,,2304512,20
2024-04-26 18:35:31,,2304512,25
2024-04-26 18:36:17,,2304512,20
2024-04-26 18:36:47,,2304512,25
2024-04-26 18:37:29,,2304512,20
2024-04-26 18:37:52,,2304512,25
2024-04-26 18:38:37,,2304512,20
2024-04-26 18:39:07,,2304512,25
2024-04-26 18:39:50,,2304512,20
2024-04-26 18:40:16,,2304512,25
2024-04-26 18:41:03,,2304512,20
2024-04-26 18:41:30,,2304512,25
2024-04-26 18:42:15,,2304512,20
2024-04-26 18:42:44,,2304512,25
2024-04-26 18:43:27,,2304512,20
2024-04-26 18:44:08,,2304512,25
2024-04-26 18:44:53,,2304512,20
2024-04-26 18:44:44,,2304522,20
2024-04-26 18:45:49,,2304522,25
2024-04-26 18:46:15,,2304512,25
2024-04-26 18:46:32,,2304522,20
2024-04-26 18:46:53,,2304522,25
2024-04-26 18:47:10,,2304512,20
2024-04-26 18:47:41,,2304522,20
2024-04-26 18:48:19,,2304522,25
2024-04-26 18:48:49,,2304512,25
2024-04-26 18:49:08,,2304522,20
2024-04-26 18:49:30,,2304522,25
2024-04-26 18:49:36,,2304512,20
2024-04-26 18:50:01,,2304512,25
2024-04-26 18:50:13,,2304522,20
2024-04-26 18:50:46,,2304512,20
2024-04-26 18:50:37,,2304522,25
2024-04-26 18:51:06,,2304512,25
2024-04-26 18:51:20,,2304522,20
2024-04-26 18:52:03,,2304512,20
2024-04-26 18:51:57,,2304522,25
2024-04-26 18:52:20,,2304512,25
2024-04-26 18:52:38,,2304522,20
2024-04-26 18:53:03,,2304522,25
2024-04-26 18:53:13,,2304512,20
2024-04-26 18:53:46,,2304522,20
2024-04-26 18:53:36,,2304512,25
2024-04-26 18:54:15,,2304522,25
2024-04-26 18:54:29,,2304512,20
2024-04-26 18:54:49,,2304512,25
2024-04-26 18:54:56,,2304522,20
2024-04-26 18:55:24,,2304522,25
2024-04-26 18:56:07,,2304522,20
2024-04-26 18:56:31,,2304522,25
2024-04-26 18:57:14,,2304522,20
2024-04-26 18:57:48,,2304522,25
2024-04-26 18:58:30,,2304522,20
2024-04-26 19:00:16,,2304522,25
2024-04-26 19:00:58,,2304522,20
2024-04-26 19:01:23,,2304522,25
2024-04-26 19:02:10,,2304522,20
2024-04-26 19:02:32,,2304522,25
2024-04-26 19:03:19,,2304522,20
2024-04-26 19:03:41,,2304522,25
2024-04-26 19:04:30,,2304522,20
2024-04-26 19:04:51,,2304522,25
2024-04-26 19:05:41,,2304522,20
2024-04-26 19:06:02,,2304522,25
2024-04-26 19:06:54,,2304522,20
2024-04-26 19:07:13,,2304522,25
2024-04-26 19:08:04,,2304522,20
2024-04-26 19:08:24,,2304522,25
2024-04-26 19:09:17,,2304522,20
2024-04-26 19:09:34,,2304522,25
2024-04-26 20:40:48,,2304530,127
2024-04-26 22:10:11,,2304522,20
2024-04-26 22:12:35,,2304526,20
2024-04-26 22:12:28,,2304515,20
2024-04-26 22:13:36,,2304525,20
2024-04-26 22:15:52,,2304514,20
2024-04-26 22:31:09,,2304515,25
2024-04-26 22:31:34,,2304514,25
2024-04-26 22:32:30,,2304526,25
2024-04-26 22:32:29,,2304514,20
2024-04-26 22:33:08,,2304525,25
2024-04-26 22:33:13,,2304522,25
2024-04-26 22:33:00,,2304514,25
2024-04-26 22:34:07,,2304522,20
2024-04-26 22:34:29,,2304522,25
2024-04-26 22:33:57,,2304514,20
2024-04-26 22:34:17,,2304514,25
2024-04-27 02:55:48,,2304513,127
2024-04-27 03:36:36,,2304516,127
2024-04-27 05:58:12,,2304523,127
2024-04-27 06:00:36,,2304527,127
2024-04-27 06:03:00,,2304524,127
2024-04-27 06:05:24,,2304520,127
2024-04-27 06:11:24,,2304510,127
2024-04-27 06:11:24,,2304521,127
2024-04-27 06:11:24,,2304528,127
2024-04-27 06:11:24,,2304529,127
2024-04-27 06:13:48,,2304519,127
2024-04-27 06:16:12,,2304517,127
2024-04-27 06:17:24,,2304518,127
2024-04-27 06:54:36,,2304512,127
2024-04-27 07:56:14,,2304530,27
2024-04-27 07:56:14,2024-04-27 08:01:13,2304530,1005
2024-04-27 07:56:15,2024-04-28 10:25:17,2304530,1020
2024-04-27 07:56:26,2024-04-28 10:25:18,2304530,1023
2024-04-27 07:56:35,,2304530,27
2024-04-27 07:56:44,2024-04-29 06:20:18,2304530,1001
2024-04-27 07:56:17,2024-04-28 08:06:45,2304530,50000
2024-04-27 08:01:44,,2304529,20
2024-04-27 08:11:45,,2304529,25
2024-04-27 08:12:29,,2304529,20
2024-04-27 08:16:21,,2304529,25
2024-04-27 08:17:03,,2304529,20
2024-04-27 08:23:49,,2304529,25
2024-04-27 08:24:27,,2304529,20
2024-04-27 08:24:13,,2304522,20
2024-04-27 08:25:02,,2304528,20
2024-04-27 08:28:29,,2304526,20
2024-04-27 08:28:51,,2304525,20
2024-04-27 08:30:33,,2304515,20
2024-04-27 08:31:21,,2304515,25
2024-04-27 08:31:14,,2304522,25
2024-04-27 08:32:22,,2304512,20
2024-04-27 08:32:08,,2304515,20
2024-04-27 08:33:53,,2304514,20
2024-04-27 08:33:48,,2304516,20
2024-04-27 08:34:33,,2304526,25
2024-04-27 08:35:26,,2304528,25
2024-04-27 08:35:51,,2304520,20
2024-04-27 08:36:18,,2304528,20
2024-04-27 08:36:59,,2304525,25
2024-04-27 08:36:58,,2304518,20
2024-04-27 08:37:02,,2304517,20
2024-04-27 08:37:51,,2304525,20
2024-04-27 08:37:42,,2304522,20
2024-04-27 08:38:21,,2304514,25
2024-04-27 08:38:53,,2304521,20
2024-04-27 08:39:02,,2304522,25
2024-04-27 08:39:22,,2304514,20
2024-04-27 08:39:46,,2304526,20
2024-04-27 08:39:57,,2304522,20
2024-04-27 08:39:29,2024-04-27 08:42:51,2304519,3130
2024-04-27 08:39:30,,2304519,115
2024-04-27 08:39:45,,2304527,20
2024-04-27 08:40:30,,2304515,25
2024-04-27 08:40:33,,2304513,20
2024-04-27 08:40:13,,2304519,168
2024-04-27 08:40:51,,2304519,172
2024-04-27 08:42:17,,2304519,111
2024-04-27 08:42:28,,2304519,111
2024-04-27 08:42:40,,2304519,111
2024-04-27 08:42:55,,2304525,25
2024-04-27 08:42:52,,2304519,115
2024-04-27 08:42:50,,2304527,25
2024-04-27 08:43:15,,2304514,25
2024-04-27 08:43:49,,2304525,20
2024-04-27 08:44:38,,2304523,20
2024-04-27 08:44:09,,2304514,20
2024-04-27 08:44:42,,2304514,25
2024-04-27 08:45:25,,2304514,20
2024-04-27 08:46:01,,2304515,20
2024-04-27 08:47:03,,2304519,20
2024-04-27 08:47:44,,2304513,25
2024-04-27 08:48:37,,2304513,20
2024-04-27 08:50:29,,2304526,25
2024-04-27 08:50:17,,2304514,25
2024-04-27 08:51:15,,2304526,20
2024-04-27 08:51:00,,2304514,20
2024-04-27 08:52:39,,2304525,25
2024-04-27 08:52:41,,2304519,25
2024-04-27 08:53:24,,2304514,25
2024-04-27 08:53:29,,2304525,20
2024-04-27 08:54:04,,2304528,25
2024-04-27 08:53:37,,2304519,20
2024-04-27 08:54:02,,2304519,25
2024-04-27 08:54:36,,2304525,25
2024-04-27 08:55:17,,2304528,20
2024-04-27 08:54:59,,2304519,20
2024-04-27 08:54:58,,2304516,25
2024-04-27 08:55:41,,2304519,25
2024-04-27 08:56:26,,2304512,25
2024-04-27 08:56:35,,2304525,20
2024-04-27 08:56:37,,2304519,20
2024-04-27 08:56:09,,2304523,25
2024-04-27 08:57:13,,2304523,20
2024-04-27 08:57:20,,2304512,20
2024-04-27 08:57:46,,2304519,25
2024-04-27 08:57:38,,2304513,25
2024-04-27 08:58:18,,2304525,25
2024-04-27 08:58:18,,2304517,25
2024-04-27 08:58:37,,2304518,25
2024-04-27 08:58:26,,2304513,20
2024-04-27 08:59:20,,2304525,20
2024-04-27 08:59:03,,2304513,25
2024-04-27 08:59:28,,2304512,25
2024-04-27 09:00:04,,2304515,25
2024-04-27 08:59:46,,2304520,25
2024-04-27 08:59:42,,2304518,20
2024-04-27 09:00:40,,2304520,20
2024-04-27 09:01:06,,2304515,20
2024-04-27 09:01:58,,2304525,25
2024-04-27 09:01:43,,2304515,25
2024-04-27 09:01:59,,2304527,20
2024-04-27 09:02:27,,2304526,25
2024-04-26 13:24:53,2024-04-27 09:01:48,2304511,63003
2024-04-27 09:03:01,,2304525,20
2024-04-27 09:03:00,,2304527,25
2024-04-27 09:03:22,,2304526,20
2024-04-27 09:01:45,2024-04-27 09:02:33,2304511,13902
2024-04-27 09:01:45,2024-04-27 09:02:29,2304511,14001
2024-04-27 09:01:46,2024-04-27 09:02:28,2304511,15001
2024-04-27 09:01:51,2024-04-27 09:13:09,2304511,1003
2024-04-27 09:02:29,2024-04-27 09:03:10,2304511,15001
2024-04-27 09:02:29,2024-04-27 09:03:09,2304511,14001
2024-04-26 13:24:55,,2304511,9
2024-04-27 09:01:06,,2304511,2
2024-04-27 09:01:06,,2304511,7
2024-04-27 09:01:16,,2304511,18
2024-04-27 09:01:48,,2304511,27
2024-04-27 09:01:48,,2304511,8
2024-04-27 09:02:13,,2304511,27
2024-04-27 09:04:06,,2304527,20
2024-04-27 09:03:50,,2304520,25
2024-04-27 09:03:21,2024-04-27 09:12:09,2304511,50000
2024-04-27 09:04:38,,2304527,25
2024-04-27 09:04:34,,2304520,20
2024-04-27 09:05:27,,2304527,20
2024-04-27 09:06:46,2024-04-27 09:16:11,2304511,13325
2024-04-27 09:07:06,,2304521,25
2024-04-27 09:06:57,,2304527,25
2024-04-27 09:08:04,,2304527,20
2024-04-27 09:07:59,,2304521,20
2024-04-27 09:07:52,,2304518,25
2024-04-27 09:08:12,,2304523,25
2024-04-27 09:08:34,,2304526,25
2024-04-27 09:08:30,,2304521,25
2024-04-27 09:08:46,,2304518,20
2024-04-27 09:08:49,,2304512,20
2024-04-27 09:09:25,,2304526,20
2024-04-27 09:09:15,,2304521,20
2024-04-27 09:10:59,,2304521,25
2024-04-27 09:11:04,2024-04-27 09:16:10,2304511,5122
2024-04-27 09:11:05,2024-04-27 09:16:09,2304511,5104
2024-04-27 09:11:05,2024-04-27 09:16:07,2304511,5110
2024-04-27 09:11:06,2024-04-27 09:16:06,2304511,5201
2024-04-27 09:11:06,2024-04-27 09:16:04,2304511,5111
2024-04-27 09:11:06,2024-04-27 09:16:03,2304511,1018
2024-04-27 09:11:06,,2304511,123
2024-04-27 09:11:06,2024-04-27 13:37:08,2304511,1023
2024-04-27 09:11:07,,2304511,123
2024-04-27 09:11:07,2024-04-27 13:36:17,2304511,1001
2024-04-27 09:11:01,,2304518,25
2024-04-27 09:11:15,,2304510,20
2024-04-27 09:11:14,2024-04-27 09:15:59,2304511,5112
2024-04-27 09:11:48,2024-04-27 09:13:16,2304511,63003
2024-04-27 09:11:48,2024-04-27 09:13:16,2304511,63004
2024-04-27 09:11:51,,2304520,25
2024-04-27 09:11:52,,2304521,20
2024-04-27 09:11:50,,2304518,20
2024-04-27 09:12:32,,2304515,20
2024-04-27 09:12:15,,2304521,25
2024-04-27 09:12:09,2024-04-27 09:14:37,2304511,50008
2024-04-27 09:13:14,,2304510,25
2024-04-27 09:13:10,,2304521,20
2024-04-27 09:14:15,,2304510,20
2024-04-27 09:13:55,,2304522,25
2024-04-27 09:14:49,,2304515,25
2024-04-27 09:13:13,2024-04-27 09:15:59,2304511,13902
2024-04-27 09:13:13,2024-04-27 09:15:58,2304511,14001
2024-04-27 09:13:14,2024-04-27 09:15:58,2304511,15001
2024-04-27 09:13:18,2024-04-27 09:15:57,2304511,1003
2024-04-27 09:11:49,,2304511,9
2024-04-27 09:12:33,,2304511,2
2024-04-27 09:12:34,,2304511,7
2024-04-27 09:12:44,,2304511,18
2024-04-27 09:13:15,,2304511,27
2024-04-27 09:13:16,,2304511,8
2024-04-27 09:14:48,2024-04-27 09:46:09,2304511,50000
2024-04-27 09:15:34,,2304515,20
2024-04-27 09:15:47,,2304511,27
2024-04-27 09:15:59,2024-04-27 09:16:18,2304511,14001
2024-04-27 09:15:59,2024-04-27 09:16:17,2304511,15001
2024-04-27 09:16:07,2024-04-27 09:38:19,2304511,1003
2024-04-27 09:16:40,,2304527,25
2024-04-27 09:16:52,,2304514,20
2024-04-27 09:17:40,,2304527,20
2024-04-27 09:17:41,,2304517,20
2024-04-27 09:17:35,,2304518,25
2024-04-27 09:18:13,2024-04-27 09:30:28,2304511,13325
2024-04-27 09:18:48,,2304513,20
2024-04-27 09:18:44,,2304516,20
2024-04-27 09:18:41,,2304527,25
2024-04-27 09:20:08,,2304521,25
2024-04-27 09:21:03,,2304521,20
2024-04-27 09:20:57,,2304527,20
2024-04-27 09:20:56,,2304518,20
2024-04-27 09:21:13,,2304510,25
2024-04-27 09:22:06,,2304510,20
2024-04-27 09:22:22,,2304512,25
2024-04-27 09:22:20,,2304524,20
2024-04-27 09:22:44,,2304522,20
2024-04-27 09:22:59,,2304527,25
2024-04-27 09:23:10,,2304512,20
2024-04-27 09:23:43,,2304527,20
2024-04-27 09:24:47,,2304527,25
2024-04-27 09:24:36,,2304520,20
2024-04-27 09:24:56,,2304522,25
2024-04-27 09:25:37,,2304527,20
2024-04-27 09:25:47,,2304523,20
2024-04-27 09:25:37,,2304519,20
2024-04-27 09:25:50,,2304522,20
2024-04-27 09:26:39,2024-04-27 09:26:49,2304511,1005
2024-04-27 09:26:57,2024-04-27 09:27:09,2304511,1005
2024-04-27 09:27:29,,2304510,25
2024-04-27 09:29:35,,2304522,25
2024-04-27 09:29:53,,2304510,20
2024-04-27 09:30:19,,2304525,25
2024-04-27 09:30:28,2024-04-27 09:38:18,2304511,13325
2024-04-27 09:30:24,,2304522,20
2024-04-27 09:31:55,2024-04-27 09:32:57,2304511,1005
2024-04-27 09:31:59,,2304527,25
2024-04-27 09:32:05,,2304514,25
2024-04-27 09:32:36,,2304525,20
2024-04-27 09:33:15,2024-04-27 09:45:35,2304511,1005
2024-04-27 09:33:38,,2304515,25
2024-04-27 09:33:32,,2304512,25
2024-04-27 09:33:29,,2304527,20
2024-04-27 09:33:45,,2304524,25
2024-04-27 09:33:45,,2304513,25
2024-04-27 09:34:28,,2304515,20
2024-04-27 09:34:29,,2304512,20
2024-04-27 09:34:29,,2304524,20
2024-04-27 09:34:53,,2304527,25
2024-04-27 09:35:47,,2304527,20
2024-04-27 09:35:52,,2304515,25
2024-04-27 09:36:40,,2304515,20
2024-04-27 09:37:02,,2304514,20
2024-04-27 09:36:54,,2304524,25
2024-04-27 09:37:19,,2304519,25
2024-04-27 09:37:46,,2304518,25
2024-04-27 09:37:51,,2304527,25
2024-04-27 09:37:58,,2304524,20
2024-04-27 09:38:18,2024-04-27 09:45:41,2304511,13325
2024-04-27 09:38:35,2024-04-27 09:45:39,2304511,9303
2024-04-27 09:38:38,,2304523,25
2024-04-27 09:38:34,,2304518,20
2024-04-27 09:39:34,,2304523,20
2024-04-27 09:39:56,2024-04-27 09:39:57,2304511,7111
2024-04-27 09:40:03,2024-04-27 09:40:38,2304511,7111
2024-04-27 09:40:01,,2304513,20
2024-04-27 09:40:44,,2304520,25
2024-04-27 09:41:09,,2304521,25
2024-04-27 09:40:58,,2304519,20
2024-04-27 09:40:51,,2304523,25
2024-04-27 09:41:37,,2304520,20
2024-04-27 09:41:39,,2304527,20
2024-04-27 09:41:38,,2304523,20
2024-04-27 09:42:03,,2304521,20
2024-04-27 09:41:58,,2304522,25
2024-04-27 09:42:24,,2304512,25
2024-04-27 09:42:22,,2304523,25
2024-04-27 09:42:45,,2304522,20
2024-04-27 09:43:07,,2304512,20
2024-04-27 09:43:19,,2304523,20
2024-04-27 09:43:46,,2304522,25
2024-04-27 09:45:12,,2304517,25
2024-04-27 09:46:01,2024-04-27 09:47:19,2304511,73029
2024-04-27 09:45:58,,2304517,20
2024-04-27 09:46:05,,2304522,20
2024-04-27 09:46:24,,2304519,25
2024-04-27 09:46:38,,2304527,25
2024-04-27 09:46:46,,2304512,25
2024-04-27 09:46:31,,2304517,25
2024-04-27 09:46:12,2024-04-27 09:47:13,2304511,50001
2024-04-27 09:46:56,2024-04-27 09:50:15,2304511,1005
2024-04-27 09:46:15,,2304511,2
2024-04-27 09:46:15,,2304511,7
2024-04-27 09:46:25,,2304511,18
2024-04-27 09:46:57,,2304511,27
2024-04-27 09:46:57,,2304511,8
2024-04-27 09:47:14,,2304511,27
2024-04-27 09:47:10,,2304519,20
2024-04-27 09:47:36,,2304527,20
2024-04-27 09:47:33,,2304512,20
2024-04-27 09:47:44,,2304517,20
2024-04-27 09:48:01,2024-04-27 09:48:09,2304511,7111
2024-04-27 09:47:12,2024-04-27 10:20:55,2304511,50000
2024-04-27 09:48:47,,2304524,25
2024-04-27 09:49:31,,2304518,25
2024-04-27 09:49:30,,2304524,20
2024-04-27 09:49:55,,2304519,25
2024-04-27 09:50:29,,2304522,25
2024-04-27 09:50:20,,2304518,20
2024-04-27 09:52:26,,2304519,20
2024-04-27 09:52:37,,2304522,20
2024-04-27 09:52:54,,2304523,25
2024-04-27 09:53:59,,2304523,20
2024-04-27 09:54:25,,2304519,25
2024-04-27 09:55:19,,2304519,20
2024-04-27 09:56:10,2024-04-27 10:17:18,2304511,1003
2024-04-27 10:03:09,,2304527,25
2024-04-27 10:03:55,,2304527,20
2024-04-27 10:05:52,,2304524,25
2024-04-27 10:06:37,,2304524,20
2024-04-27 10:09:07,,2304526,25
2024-04-27 10:09:40,,2304522,25
2024-04-27 10:09:57,,2304526,20
2024-04-27 10:10:29,,2304522,20
2024-04-27 10:10:39,,2304527,25
2024-04-27 10:11:33,,2304527,20
2024-04-27 10:12:51,,2304524,25
2024-04-27 10:13:42,,2304524,20
2024-04-27 10:14:12,,2304525,25
2024-04-27 10:14:56,,2304525,20
2024-04-27 10:16:00,,2304523,25
2024-04-27 10:16:22,,2304514,25
2024-04-27 10:17:03,,2304523,20
2024-04-27 10:17:25,2024-04-27 10:18:50,2304511,5122
2024-04-27 10:17:25,2024-04-27 10:18:47,2304511,1018
2024-04-27 10:17:25,2024-04-27 10:18:44,2304511,5200
2024-04-27 10:17:26,2024-04-27 10:18:42,2304511,5104
2024-04-27 10:17:26,2024-04-27 10:18:40,2304511,5110
2024-04-27 10:17:26,2024-04-27 10:18:38,2304511,5111
2024-04-27 10:17:26,2024-04-27 10:18:36,2304511,5201
2024-04-27 10:17:11,,2304514,20
2024-04-27 10:17:39,,2304510,25
2024-04-27 10:17:35,2024-04-27 10:18:33,2304511,5112
2024-04-27 10:17:39,,2304523,25
2024-04-27 10:17:45,,2304524,25
2024-04-27 10:18:01,,2304515,25
2024-04-27 10:17:51,2024-04-27 10:17:52,2304511,7111
2024-04-27 10:17:58,2024-04-27 10:18:09,2304511,7111
2024-04-27 10:18:20,,2304510,20
2024-04-27 10:18:28,,2304523,20
2024-04-27 10:18:44,,2304515,20
2024-04-27 10:18:34,2024-04-27 11:23:13,2304511,5112
2024-04-27 10:18:36,2024-04-27 11:23:10,2304511,5201
2024-04-27 10:18:38,2024-04-27 11:23:12,2304511,5111
2024-04-27 10:18:40,2024-04-27 11:23:12,2304511,5110
2024-04-27 10:18:42,2024-04-27 11:23:10,2304511,5104
2024-04-27 10:18:47,2024-04-27 11:24:10,2304511,1018
2024-04-27 10:18:50,2024-04-27 12:10:33,2304511,5122
2024-04-27 10:18:32,,2304524,20
2024-04-27 10:19:00,,2304513,25
2024-04-27 10:19:14,,2304516,25
2024-04-27 10:19:36,2024-04-27 10:19:42,2304511,7111
2024-04-27 10:19:41,,2304513,20
2024-04-27 10:19:55,,2304516,20
2024-04-27 10:20:54,2024-04-27 11:14:38,2304511,50008
2024-04-27 10:22:01,,2304527,25
2024-04-27 10:22:47,,2304527,20
2024-04-27 10:23:04,,2304522,25
2024-04-27 10:23:52,,2304522,20
2024-04-27 10:25:31,,2304527,25
2024-04-27 10:26:39,,2304527,20
2024-04-27 10:28:03,,2304527,25
2024-04-27 10:28:51,,2304527,20
2024-04-27 10:31:43,2024-04-27 11:21:20,2304511,50950
2024-04-27 10:31:43,,2304524,25
2024-04-27 10:32:34,,2304524,20
2024-04-27 10:36:16,,2304515,25
2024-04-27 10:36:20,,2304524,25
2024-04-27 10:36:21,,2304514,25
2024-04-27 10:37:03,,2304524,20
2024-04-27 10:37:25,,2304524,25
2024-04-27 10:37:18,,2304514,20
2024-04-27 10:38:00,,2304515,20
2024-04-27 10:38:17,,2304514,25
2024-04-27 10:39:16,,2304513,25
2024-04-27 10:39:01,,2304514,20
2024-04-27 10:40:04,,2304513,20
2024-04-27 10:40:47,,2304516,25
2024-04-27 10:41:27,,2304518,25
2024-04-27 10:41:39,,2304516,20
2024-04-27 10:42:31,,2304518,20
2024-04-27 10:44:08,,2304524,20
2024-04-27 10:45:03,,2304523,25
2024-04-27 10:45:52,,2304523,20
2024-04-27 10:46:56,,2304527,25
2024-04-27 10:47:52,,2304527,20
2024-04-27 10:48:51,,2304523,25
2024-04-27 10:49:46,,2304523,20
2024-04-27 10:50:29,,2304524,25
2024-04-27 10:52:38,,2304525,25
2024-04-27 10:52:37,,2304524,20
2024-04-27 10:53:24,,2304525,20
2024-04-27 10:53:04,,2304524,25
2024-04-27 10:53:59,,2304524,20
2024-04-27 10:56:03,,2304523,25
2024-04-27 10:56:51,,2304523,20
2024-04-27 10:57:14,,2304522,25
2024-04-27 10:58:02,,2304522,20
2024-04-27 10:58:38,,2304522,25
2024-04-27 10:59:06,,2304524,25
2024-04-27 10:59:31,,2304522,20
2024-04-27 10:59:51,,2304524,20
2024-04-27 11:00:16,,2304524,25
2024-04-27 11:01:04,,2304524,20
2024-04-27 11:02:47,,2304519,25
2024-04-27 11:03:32,,2304519,20
2024-04-27 10:20:33,2024-04-27 11:05:29,2304511,63003
2024-04-27 11:06:56,,2304522,25
2024-04-27 11:08:05,2024-04-27 12:11:16,2304510,73033
2024-04-27 11:08:05,2024-04-27 12:11:16,2304524,73033
2024-04-27 11:07:36,,2304522,20
2024-04-27 11:13:25,2024-04-27 12:08:56,2304514,73033
2024-04-27 11:13:25,2024-04-27 12:08:56,2304515,73033
2024-04-27 11:13:12,,2304525,25
2024-04-27 11:13:55,,2304525,20
2024-04-27 11:05:26,2024-04-27 11:05:29,2304511,13902
2024-04-27 11:05:26,2024-04-27 11:23:17,2304511,14001
2024-04-27 11:05:27,2024-04-27 11:23:17,2304511,15001
2024-04-27 11:05:28,2024-04-27 11:05:38,2304511,1005
2024-04-27 11:05:29,2024-04-27 12:11:29,2304511,13900
2024-04-27 11:05:45,2024-04-27 11:07:54,2304511,63003
2024-04-27 11:06:01,2024-04-27 11:07:54,2304511,63004
2024-04-27 11:07:51,2024-04-27 12:11:28,2304511,13902
2024-04-27 11:07:53,2024-04-27 11:08:03,2304511,1005
2024-04-27 11:08:08,2024-04-27 11:13:17,2304511,63003
2024-04-27 11:08:10,2024-04-27 11:13:17,2304511,63004
2024-04-27 11:13:16,2024-04-27 11:13:26,2304511,1005
2024-04-27 10:20:34,,2304511,9
2024-04-27 11:04:47,,2304511,2
2024-04-27 11:04:47,,2304511,7
2024-04-27 11:04:57,,2304511,18
2024-04-27 11:05:29,,2304511,27
2024-04-27 11:05:29,,2304511,8
2024-04-27 11:06:38,,2304511,9
2024-04-27 11:07:12,,2304511,2
2024-04-27 11:07:12,,2304511,7
2024-04-27 11:07:22,,2304511,18
2024-04-27 11:07:54,,2304511,27
2024-04-27 11:07:54,,2304511,8
2024-04-27 11:09:03,,2304511,9
2024-04-27 11:12:35,,2304511,2
2024-04-27 11:12:35,,2304511,7
2024-04-27 11:12:45,,2304511,18
2024-04-27 11:13:17,,2304511,27
2024-04-27 11:13:17,,2304511,8
2024-04-27 11:14:50,2024-04-27 13:37:08,2304511,50000
2024-04-27 11:18:18,,2304524,25
2024-04-27 11:18:59,,2304524,20
2024-04-27 11:23:18,2024-04-27 12:11:27,2304511,14001
2024-04-27 11:23:18,2024-04-27 12:11:26,2304511,15001
2024-04-27 11:28:08,,2304524,25
2024-04-27 11:28:56,,2304524,20
2024-04-27 11:31:50,,2304524,25
2024-04-27 11:33:25,,2304524,20
2024-04-27 11:34:44,,2304519,25
2024-04-27 11:35:23,,2304524,25
2024-04-27 11:35:39,,2304519,20
2024-04-27 11:36:17,,2304524,20
2024-04-27 11:41:50,,2304524,25
2024-04-27 11:44:59,,2304524,20
2024-04-27 11:48:28,,2304525,25
2024-04-27 11:49:30,,2304525,20
2024-04-27 12:04:58,,2304524,25
2024-04-27 12:08:30,2024-04-27 12:11:25,2304511,5201
2024-04-27 12:08:30,2024-04-27 12:11:24,2304511,1018
2024-04-27 12:08:31,2024-04-27 12:11:24,2304511,5104
2024-04-27 12:08:31,2024-04-27 12:11:22,2304511,5110
2024-04-27 12:08:31,2024-04-27 12:11:22,2304511,5111
2024-04-27 12:08:40,2024-04-27 12:11:21,2304511,5112
2024-04-27 12:08:50,,2304524,20
2024-04-27 12:09:19,2024-04-27 12:11:20,2304511,13217
2024-04-27 12:11:13,,2304511,27
2024-04-27 12:11:27,2024-04-27 12:11:32,2304511,15001
2024-04-27 12:11:27,2024-04-27 12:11:32,2304511,14001
2024-04-27 12:14:33,,2304524,25
2024-04-27 12:15:13,,2304524,20
2024-04-27 12:19:14,,2304524,25
2024-04-27 12:21:17,,2304524,20
2024-04-27 12:26:25,,2304524,25
2024-04-27 12:26:35,,2304527,25
2024-04-27 12:27:27,,2304527,20
2024-04-27 12:27:31,,2304512,25
2024-04-27 12:29:16,,2304512,20
2024-04-27 12:29:46,,2304513,25
2024-04-27 12:30:06,,2304516,25
2024-04-27 12:30:17,,2304512,25
2024-04-27 12:30:40,,2304527,25
2024-04-27 12:30:33,,2304513,20
2024-04-27 12:30:41,,2304514,25
2024-04-27 12:31:10,,2304526,25
2024-04-27 12:31:03,,2304522,25
2024-04-27 12:31:22,,2304527,20
2024-04-27 12:31:27,,2304514,20
2024-04-27 12:31:53,,2304521,25
2024-04-27 12:32:01,,2304519,25
2024-04-27 12:32:12,,2304517,25
2024-04-27 12:32:26,,2304513,25
2024-04-27 12:32:37,,2304526,20
2024-04-27 12:32:33,,2304521,20
2024-04-27 12:33:07,,2304517,20
2024-04-27 12:32:59,,2304524,20
2024-04-27 12:33:08,,2304518,25
2024-04-27 12:32:58,,2304519,20
2024-04-27 12:33:31,,2304524,25
2024-04-27 12:34:07,2024-04-27 12:34:34,2304511,7111
